Id,PostTypeId,Score,AcceptedAnswerId
62494,2,27,NULL
62495,2,0,NULL
62496,1,10,84253
62497,2,0,NULL
62500,2,15,NULL
62501,1,0,62560
62502,2,4,NULL
62503,1,239,62738
62504,1,9,65027
62505,1,1,62581
62507,2,1,NULL
62508,2,-1,NULL
62510,2,4,NULL
62512,1,6,62532
62513,1,1,NULL
62515,2,2,NULL
62516,2,1,NULL
62517,2,2,NULL
62518,2,0,NULL
62519,2,4,NULL
62521,2,0,NULL
62522,2,10,NULL
62524,2,12,NULL
62525,2,76,NULL
62527,2,53,NULL
62528,2,40,NULL
62529,1,7,99671
62530,1,1,NULL
62532,2,11,NULL
62533,2,0,NULL
62534,1,1,NULL
62535,2,2,NULL
62537,2,3,NULL
62538,2,5,NULL
62539,1,48,62577
62541,2,0,NULL
62542,1,20,68492
62544,2,1,NULL
62545,2,7,NULL
62546,2,3,NULL
62547,2,1,NULL
62549,2,0,NULL
62550,2,2,NULL
62551,2,0,NULL
62552,2,5,NULL
62553,2,0,NULL
62554,2,6,NULL
62555,2,204,NULL
62556,2,3,NULL
62557,2,8,NULL
62558,2,2,NULL
62559,2,0,NULL
62560,2,2,NULL
62561,2,4,NULL
62563,2,2,NULL
62566,2,8,NULL
62567,1,39,66547
62568,2,0,NULL
62569,2,3,NULL
62570,1,168,62642
62571,2,7,NULL
62572,2,0,NULL
62575,2,6,NULL
62577,2,22,NULL
62578,1,4,NULL
62579,2,1,NULL
62580,2,-9,NULL
62581,2,2,NULL
62582,2,183,NULL
62583,2,3,NULL
62585,2,12,NULL
62586,2,5,NULL
62587,2,0,NULL
62588,1,2,63006
62589,2,2,NULL
62591,2,2,NULL
62592,2,0,NULL
62593,1,0,NULL
62594,2,0,NULL
62595,2,0,NULL
62596,2,1,NULL
62597,2,4,NULL
62598,2,48,NULL
62599,1,0,62817
62600,2,3,NULL
62601,2,3,NULL
62604,2,0,NULL
62606,1,5,62775
62607,2,4,NULL
62608,2,0,NULL
62609,2,0,NULL
62610,2,4,NULL
62611,2,1,NULL
62612,2,2,NULL
62613,2,2,NULL
62615,2,10,NULL
62616,2,0,NULL
62618,1,33,62762
62619,2,1,NULL
62622,2,5,NULL
62623,1,2,63667
62624,2,0,NULL
62625,1,74,62779
62627,2,0,NULL
62628,2,2,NULL
62629,1,3,NULL
62630,2,10,NULL
62631,2,1,NULL
62632,2,3,NULL
62635,2,5,NULL
62637,2,137,NULL
62640,2,0,NULL
62642,2,301,NULL
62644,2,0,NULL
62645,2,4,NULL
62646,2,0,NULL
62647,2,1,NULL
62648,2,2,NULL
62649,2,3,NULL
62650,1,12,62745
62652,2,-1,NULL
62654,1,6,65151
62655,2,19,NULL
62656,2,1,NULL
62658,1,5,62829
62659,2,1,NULL
62660,2,0,NULL
62661,1,1,NULL
62662,2,-2,NULL
62663,1,4,NULL
62665,2,4,NULL
62668,2,1,NULL
62669,2,8,NULL
62671,2,1,NULL
62672,2,1,NULL
62673,2,1,NULL
62674,2,1,NULL
62675,2,4,NULL
62677,2,9,NULL
62678,2,11,NULL
62679,2,1,NULL
62680,2,154,NULL
62681,2,0,NULL
62682,2,37,NULL
62683,2,3,NULL
62684,2,1,NULL
62685,2,1,NULL
62686,1,2,62812
62687,2,0,NULL
62688,2,86,NULL
62689,1,3,63041
62690,2,3,NULL
62691,2,2,NULL
62693,2,3,NULL
62696,2,1,NULL
62698,2,10,NULL
62699,2,0,NULL
62700,2,2,NULL
62702,1,4,62894
62703,2,3,NULL
62706,2,1,NULL
62709,2,1,NULL
62711,2,0,NULL
62713,1,3,NULL
62714,2,11,NULL
62715,2,3,NULL
62716,1,8,62844
62717,2,1,NULL
62720,1,3,NULL
62721,2,1,NULL
62722,2,1,NULL
62723,2,6,NULL
62724,2,1,NULL
62726,2,2,NULL
62727,2,1,NULL
62728,2,0,NULL
62730,2,3,NULL
62732,2,0,NULL
62733,2,1,NULL
62734,2,6,NULL
62735,2,1,NULL
62736,2,0,NULL
62737,2,5,NULL
62738,2,47,NULL
62739,2,12,NULL
62741,2,3,NULL
62742,1,0,NULL
62743,2,5,NULL
62745,2,8,NULL
62746,2,4,NULL
62747,2,3,NULL
62748,2,1,NULL
62749,2,3,NULL
62750,2,2,NULL
62751,2,1,NULL
62754,2,0,NULL
62755,2,0,NULL
62756,2,1,NULL
62757,2,0,NULL
62758,2,1,NULL
62759,2,1,NULL
62760,2,1,NULL
62762,2,34,NULL
62763,2,0,NULL
62764,2,0,NULL
62766,2,4,NULL
62767,2,0,NULL
62770,2,1,NULL
62771,1,95,62805
62773,2,1,NULL
62774,2,0,NULL
62775,2,3,NULL
62776,1,3,63470
62777,2,0,NULL
62779,2,63,NULL
62780,2,3,NULL
62781,2,1,NULL
62782,2,3,NULL
62783,2,1,NULL
62784,1,14,62824
62785,2,2,NULL
62786,2,0,NULL
62787,2,8,NULL
62791,2,3,NULL
62792,2,0,NULL
62793,2,1,NULL
62794,2,1,NULL
62795,2,0,NULL
62796,2,6,NULL
62797,2,4,NULL
62798,1,9,62911
62799,2,0,NULL
62800,2,69,NULL
62801,2,-3,NULL
62802,2,10,NULL
62803,2,3,NULL
62804,1,12,63219
62805,2,64,NULL
62806,2,1,NULL
62807,2,0,NULL
62809,2,5,NULL
62810,1,2,132553
62812,2,1,NULL
62813,2,6,NULL
62814,1,288,NULL
62816,1,5,62895
62817,2,1,NULL
62819,2,7,NULL
62820,2,0,NULL
62821,2,1,NULL
62823,2,0,NULL
62824,2,0,NULL
62825,2,1,NULL
62827,2,0,NULL
62828,2,1,NULL
62829,2,9,NULL
62830,2,25,NULL
62831,2,6,NULL
62832,1,7,62843
62833,2,-1,NULL
62834,2,2,NULL
62835,2,4,NULL
62836,2,0,NULL
62837,2,8,NULL
62839,2,1,NULL
62840,2,11,NULL
62841,2,7,NULL
62842,2,0,NULL
62843,2,6,NULL
62844,2,3,NULL
62845,2,1,NULL
62846,2,126,NULL
62847,2,1,NULL
62848,2,2,NULL
62850,1,0,NULL
62851,2,1,NULL
62852,2,3,NULL
62853,2,8,NULL
62854,2,2,NULL
62855,2,43,NULL
62856,2,0,NULL
62857,2,0,NULL
62859,1,1,NULL
62861,2,1,NULL
62862,2,5,NULL
62863,2,0,NULL
62864,2,2,NULL
62865,1,1,NULL
62868,1,2,62919
62869,2,0,NULL
62870,2,1,NULL
62871,2,2,NULL
62872,2,-1,NULL
62875,2,3,NULL
62876,1,1,62968
62878,2,4,NULL
62879,2,5,NULL
62880,2,2,NULL
62881,2,1,NULL
62882,2,4,NULL
62883,2,243,NULL
62884,2,1,NULL
62887,2,4,NULL
62888,2,74,NULL
62891,2,0,NULL
62892,1,2,62986
62893,2,1,NULL
62894,2,2,NULL
62895,2,7,NULL
62896,2,0,NULL
62897,2,1,NULL
62898,2,2,NULL
62899,2,1,NULL
62900,2,1,NULL
62901,2,1,NULL
62902,2,3,NULL
62905,2,1,NULL
62906,1,0,62950
62907,2,0,NULL
62909,2,8,NULL
62910,2,1,NULL
62911,2,9,NULL
62912,2,1,NULL
62913,2,0,NULL
62914,2,0,NULL
62915,2,1,NULL
62916,1,0,64517
62917,2,0,NULL
62918,1,10,74675
62919,2,1,NULL
62921,1,23,62980
62922,2,1,NULL
62923,1,1,NULL
62924,2,2,NULL
62925,2,9,NULL
62926,2,4,NULL
62927,2,3,NULL
62928,2,2,NULL
62929,1,39,NULL
62930,2,10,NULL
62932,1,3,NULL
62933,2,2,NULL
62936,1,170,62972
62937,2,1,NULL
62940,1,1,NULL
62942,2,2,NULL
62943,2,32,NULL
62944,2,0,NULL
62945,2,0,NULL
62946,1,9,63781
62948,2,0,NULL
62949,2,6,NULL
62950,2,1,NULL
62951,1,0,64529
62953,2,4,NULL
62957,2,0,NULL
62958,2,1,NULL
62959,2,2,NULL
62961,2,1,NULL
62962,2,1,NULL
62963,1,9,67999
62964,2,11,NULL
62965,1,1,63520
62966,2,1,NULL
62967,2,2,NULL
62968,2,5,NULL
62972,2,169,NULL
62973,2,1,NULL
62974,2,-1,NULL
62976,2,0,NULL
62977,1,8,70751
62978,2,0,NULL
62980,2,15,NULL
62981,2,10,NULL
62982,2,0,NULL
62983,2,0,NULL
62984,2,1,NULL
62985,2,0,NULL
62986,2,4,NULL
62987,1,8,63725
62988,2,0,NULL
62989,2,1,NULL
62990,2,3,NULL
62991,2,0,NULL
62993,2,8,NULL
62994,2,0,NULL
62995,1,2,63083
62996,2,2,NULL
62997,2,1,NULL
62998,2,3,NULL
62999,1,6,NULL
63000,2,7,NULL
63002,2,1,NULL
63003,2,1,NULL
63004,2,1,NULL
63006,2,0,NULL
63007,2,3,NULL
63008,1,5,119735
63009,2,1,NULL
63010,2,1,NULL
63011,1,1,63039
63012,2,1,NULL
63013,2,0,NULL
63015,2,3,NULL
63016,2,6,NULL
63017,2,1,NULL
63019,2,2,NULL
63020,2,3,NULL
63022,2,0,NULL
63024,2,0,NULL
63025,2,0,NULL
63027,2,0,NULL
63029,2,1,NULL
63030,1,0,NULL
63031,2,11,NULL
63032,2,41,NULL
63033,2,9,NULL
63035,1,15,NULL
63037,2,1,NULL
63038,1,3,NULL
63039,2,8,NULL
63040,2,1,NULL
63041,2,6,NULL
63042,1,5,NULL
63043,1,3,472236
63044,2,1,NULL
63047,2,0,NULL
63048,2,0,NULL
63050,2,3,NULL
63051,2,3,NULL
63052,2,0,NULL
63053,2,0,NULL
63054,2,1,NULL
63056,2,0,NULL
63057,2,1,NULL
63061,2,2,NULL
63062,2,2,NULL
63063,2,7,NULL
63064,2,0,NULL
63065,2,1,NULL
63066,2,5,NULL
63067,1,2,NULL
63071,2,6,NULL
63072,2,0,NULL
63073,2,5,NULL
63075,2,1,NULL
63076,2,19,NULL
63077,2,6,NULL
63079,2,2,NULL
63080,2,0,NULL
63081,1,13,NULL
63083,2,6,NULL
63084,2,1,NULL
63085,2,0,NULL
63086,1,6,63357
63087,2,1,NULL
63088,2,6,NULL
63090,1,86,63566
63091,2,2,NULL
63093,2,0,NULL
63094,2,33,NULL
63095,2,2,NULL
63096,2,2,NULL
63097,2,1,NULL
63098,2,3,NULL
63099,2,0,NULL
63100,1,9,63406
63101,2,1,NULL
63103,2,0,NULL
63104,1,31,63341
63106,2,0,NULL
63108,2,11,NULL
63111,2,3,NULL
63112,2,0,NULL
63113,2,0,NULL
63116,2,1,NULL
63117,2,18,NULL
63118,2,2,NULL
63119,2,5,NULL
63121,2,1,NULL
63122,2,2,NULL
63123,1,3,NULL
63124,2,1,NULL
63125,1,0,NULL
63126,1,0,63204
63127,2,1,NULL
63128,2,8,NULL
63129,2,19,NULL
63130,1,1,63228
63131,2,1,NULL
63132,2,9,NULL
63135,2,1,NULL
63136,2,2,NULL
63137,2,-1,NULL
63138,2,1,NULL
63140,2,3,NULL
63142,1,9,NULL
63143,2,1,NULL
63144,2,4,NULL
63145,2,12,NULL
63146,1,1,63182
63147,1,5,63485
63150,1,100,63258
63151,2,0,NULL
63155,2,15,NULL
63157,1,3,107669
63159,2,22,NULL
63160,2,1,NULL
63162,1,4,NULL
63165,2,0,NULL
63166,1,180,NULL
63167,2,6,NULL
63168,2,0,NULL
63173,2,14,NULL
63174,2,1,NULL
63175,2,1,NULL
63177,2,2,NULL
63178,2,2,NULL
63179,2,0,NULL
63180,2,1,NULL
63181,1,1,64394
63182,2,0,NULL
63184,2,1,NULL
63185,2,45,NULL
63186,2,2,NULL
63187,2,2,NULL
63189,2,61,NULL
63190,2,1,NULL
63191,2,1,NULL
63194,2,0,NULL
63195,2,0,NULL
63196,2,2,NULL
63197,2,1,NULL
63200,2,1,NULL
63201,2,19,NULL
63203,2,0,NULL
63204,2,1,NULL
63205,2,1,NULL
63206,1,3,63227
63209,2,1,NULL
63210,2,1,NULL
63212,2,0,NULL
63213,2,1,NULL
63215,2,0,NULL
63216,2,2,NULL
63217,2,0,NULL
63218,2,-2,NULL
63219,2,17,NULL
63220,2,0,NULL
63222,2,2,NULL
63223,2,0,NULL
63224,2,28,NULL
63226,2,1,NULL
63227,2,1,NULL
63228,2,1,NULL
63229,2,1,NULL
63230,2,4,NULL
63231,2,21,NULL
63232,1,3,64077
63235,2,17,NULL
63236,2,0,NULL
63237,2,0,NULL
63238,2,15,NULL
63240,2,0,NULL
63242,2,1,NULL
63243,2,0,NULL
63244,2,3,NULL
63245,2,0,NULL
63246,2,1,NULL
63247,2,0,NULL
63248,2,17,NULL
63251,2,0,NULL
63256,2,3,NULL
63257,1,6,63280
63258,2,172,NULL
63259,2,0,NULL
63261,2,8,NULL
63265,2,0,NULL
63267,2,0,NULL
63269,2,4,NULL
63270,2,7,NULL
63272,2,1,NULL
63273,2,3,NULL
63274,2,26,NULL
63276,2,-3,NULL
63277,2,1,NULL
63279,2,0,NULL
63280,2,15,NULL
63281,2,1,NULL
63282,2,0,NULL
63284,2,4,NULL
63287,2,2,NULL
63289,2,1,NULL
63290,2,3,NULL
63291,1,23,63772
63293,2,0,NULL
63294,2,0,NULL
63295,1,2,NULL
63298,2,0,NULL
63301,2,3,NULL
63302,2,0,NULL
63303,1,13,NULL
63304,2,0,NULL
63305,2,7,NULL
63306,2,0,NULL
63309,2,0,NULL
63312,2,12,NULL
63313,2,3,NULL
63314,2,8,NULL
63317,2,0,NULL
63318,2,1,NULL
63319,2,5,NULL
63322,2,0,NULL
63323,2,0,NULL
63324,2,0,NULL
63325,2,8,NULL
63326,2,1,NULL
63327,2,0,NULL
63328,2,1,NULL
63329,2,1,NULL
63331,2,0,NULL
63332,2,4,NULL
63337,2,2,NULL
63340,2,1,NULL
63341,2,24,NULL
63343,1,2,63355
63344,2,1,NULL
63345,1,1,63989
63348,2,2,NULL
63351,2,8,NULL
63352,2,2,NULL
63353,2,0,NULL
63354,2,0,NULL
63355,2,6,NULL
63357,2,4,NULL
63358,2,0,NULL
63362,2,0,NULL
63363,2,6,NULL
63365,2,5,NULL
63366,2,0,NULL
63367,2,3,NULL
63370,2,1,NULL
63371,2,0,NULL
63373,2,5,NULL
63374,2,0,NULL
63376,2,3,NULL
63377,2,15,NULL
63378,1,7,63416
63379,1,2,NULL
63381,2,1,NULL
63382,2,0,NULL
63383,2,0,NULL
63385,2,2,NULL
63387,2,2,NULL
63389,2,6,NULL
63390,1,11,NULL
63392,2,0,NULL
63393,2,1,NULL
63394,2,1,NULL
63395,2,0,NULL
63396,2,0,NULL
63397,2,0,NULL
63398,2,-1,NULL
63399,1,4,63405
63400,2,0,NULL
63403,2,2,NULL
63404,2,1,NULL
63405,2,4,NULL
63406,2,7,NULL
63407,2,0,NULL
63408,1,11,63458
63409,2,5,NULL
63412,2,2,NULL
63413,2,0,NULL
63414,2,0,NULL
63416,2,4,NULL
63418,2,0,NULL
63419,2,0,NULL
63420,2,0,NULL
63421,1,142,63511
63423,2,25,NULL
63424,2,0,NULL
63425,2,4,NULL
63426,2,1,NULL
63427,2,3,NULL
63429,1,1,66514
63430,2,2,NULL
63431,2,0,NULL
63432,2,0,NULL
63435,2,0,NULL
63437,2,0,NULL
63439,1,15,63592
63440,2,0,NULL
63442,2,2,NULL
63445,2,0,NULL
63446,2,3,NULL
63447,1,472,63480
63450,2,0,NULL
63451,2,7,NULL
63452,2,0,NULL
63453,2,2,NULL
63455,2,2,NULL
63456,2,5,NULL
63457,2,2,NULL
63458,2,17,NULL
63461,2,0,NULL
63462,2,4,NULL
63463,1,10,63654
63468,2,0,NULL
63469,2,0,NULL
63470,2,5,NULL
63471,2,-1,NULL
63472,2,0,NULL
63474,2,10,NULL
63475,2,1,NULL
63476,2,32,NULL
63477,2,9,NULL
63480,2,608,NULL
63482,2,5,NULL
63485,2,2,NULL
63488,1,0,NULL
63489,2,6,NULL
63494,1,23,63551
63497,2,8,NULL
63498,2,24,NULL
63500,2,12,NULL
63501,2,18,NULL
63502,2,0,NULL
63504,2,0,NULL
63505,2,1,NULL
63506,2,32,NULL
63508,2,2,NULL
63509,1,3,69545
63510,2,5,NULL
63511,2,64,NULL
63512,2,5,NULL
63513,2,2,NULL
63515,2,1,NULL
63516,2,3,NULL
63517,1,2,63560
63518,2,1,NULL
63519,2,7,NULL
63520,2,1,NULL
63521,2,0,NULL
63523,2,28,NULL
63524,2,0,NULL
63527,2,2,NULL
63528,2,0,NULL
63529,2,3,NULL
63530,2,3,NULL
63534,2,1,NULL
63538,2,12,NULL
63541,2,-2,NULL
63543,2,0,NULL
63544,2,1,NULL
63546,1,9,NULL
63549,2,1,NULL
63551,2,19,NULL
63552,2,1,NULL
63553,2,7,NULL
63554,2,0,NULL
63555,2,2,NULL
63556,1,5,63628
63560,2,2,NULL
63561,2,10,NULL
63563,1,1,NULL
63564,2,3,NULL
63565,2,2,NULL
63566,2,47,NULL
63570,2,0,NULL
63571,2,0,NULL
63572,2,6,NULL
63574,2,5,NULL
63575,2,1,NULL
63578,2,0,NULL
63579,2,6,NULL
63580,2,0,NULL
63581,1,1,63626
63584,2,0,NULL
63585,2,0,NULL
63586,2,-1,NULL
63587,2,1,NULL
63588,2,10,NULL
63590,2,2,NULL
63592,2,16,NULL
63594,2,1,NULL
63595,2,0,NULL
63598,2,0,NULL
63599,1,0,65937
63600,2,0,NULL
63601,2,2,NULL
63602,2,3,NULL
63603,2,0,NULL
63605,2,0,NULL
63606,2,1,NULL
63607,1,7,100580
63610,2,2,NULL
63612,2,3,NULL
63613,2,2,NULL
63618,1,7,NULL
63619,2,4,NULL
63621,2,2,NULL
63623,2,0,NULL
63624,2,6,NULL
63626,2,3,NULL
63627,2,3,NULL
63628,2,5,NULL
63632,1,2,NULL
63633,2,2,NULL
63634,2,3,NULL
63635,2,8,NULL
63636,2,2,NULL
63637,2,2,NULL
63638,2,1,NULL
63639,2,0,NULL
63641,2,3,NULL
63642,2,1,NULL
63645,2,0,NULL
63646,1,81,63754
63647,2,0,NULL
63649,2,0,NULL
63651,2,2,NULL
63652,2,0,NULL
63654,2,13,NULL
63655,2,30,NULL
63656,2,2,NULL
63657,2,6,NULL
63658,1,0,63739
63659,2,5,NULL
63661,2,55,NULL
63663,2,3,NULL
63664,2,0,NULL
63667,2,0,NULL
63670,2,0,NULL
63671,1,37,63757
63672,2,1,NULL
63674,2,8,NULL
63677,2,2,NULL
63679,2,1,NULL
63681,1,1,NULL
63682,2,0,NULL
63683,2,7,NULL
63685,2,3,NULL
63686,2,1,NULL
63687,1,8,63701
63689,2,1,NULL
63690,1,1,NULL
63694,1,17,64142
63696,2,87,NULL
63701,2,15,NULL
63703,2,0,NULL
63709,2,-2,NULL
63710,2,1,NULL
63711,2,0,NULL
63712,2,0,NULL
63716,2,1,NULL
63719,2,3,NULL
63720,1,4,90443
63723,1,0,NULL
63724,2,2,NULL
63725,2,8,NULL
63728,2,2,NULL
63729,2,0,NULL
63732,2,2,NULL
63737,2,31,NULL
63739,2,0,NULL
63740,2,1,NULL
63741,1,22,NULL
63743,1,0,65912
63745,2,0,NULL
63748,1,2,64847
63749,1,21,63944
63750,2,1,NULL
63752,1,2,NULL
63753,2,4,NULL
63754,2,76,NULL
63755,1,2,NULL
63756,1,0,64026
63757,2,19,NULL
63758,1,3,63909
63759,2,2,NULL
63761,2,10,NULL
63762,2,6,NULL
63764,1,2,157565
63766,2,2,NULL
63767,2,0,NULL
63768,2,0,NULL
63769,2,2,NULL
63770,2,8,NULL
63771,1,4,NULL
63772,2,29,NULL
63776,1,6,70906
63777,2,105,NULL
63778,1,0,63851
63781,2,8,NULL
63782,2,2,NULL
63783,2,5,NULL
63784,1,25,64682
63785,2,0,NULL
63787,1,3,69387
63788,2,1,NULL
63790,1,0,254008
63792,2,-2,NULL
63793,2,0,NULL
63794,2,0,NULL
63795,2,1,NULL
63798,2,3,NULL
63799,2,13,NULL
63800,1,5,NULL
63802,2,1,NULL
63803,2,1,NULL
63804,2,0,NULL
63805,1,110,65148
63806,2,0,NULL
63807,2,0,NULL
63808,2,6,NULL
63809,2,1,NULL
63810,2,0,NULL
63811,2,0,NULL
63812,2,12,NULL
63813,2,2,NULL
63814,1,1,63827
63817,2,3,NULL
63819,2,2,NULL
63820,2,3,NULL
63821,2,10,NULL
63822,2,0,NULL
63823,2,12,NULL
63825,2,2,NULL
63826,2,0,NULL
63827,2,2,NULL
63828,2,0,NULL
63831,2,3,NULL
63833,2,0,NULL
63834,2,2,NULL
63835,2,2,NULL
63836,2,2,NULL
63838,2,1,NULL
63840,2,0,NULL
63841,2,1,NULL
63842,2,2,NULL
63844,2,0,NULL
63846,2,3,NULL
63848,2,0,NULL
63850,2,0,NULL
63851,2,1,NULL
63852,2,0,NULL
63854,2,0,NULL
63855,2,0,NULL
63856,2,0,NULL
63858,2,1,NULL
63859,2,2,NULL
63860,2,42,NULL
63861,2,2,NULL
63863,2,0,NULL
63865,2,9,NULL
63868,2,1,NULL
63869,2,1,NULL
63870,1,1,63941
63871,2,-3,NULL
63872,2,1,NULL
63873,2,6,NULL
63874,2,0,NULL
63875,1,1,75372
63876,1,4,63947
63877,2,1,NULL
63878,1,3,NULL
63879,2,12,NULL
63881,1,3,NULL
63882,1,0,63906
63883,2,1,NULL
63884,2,0,NULL
63885,1,0,64025
63886,2,6,NULL
63887,2,0,NULL
63889,2,5,NULL
63890,2,0,NULL
63891,2,31,NULL
63892,2,5,NULL
63894,2,3,NULL
63895,2,0,NULL
63896,1,12,NULL
63897,1,1,63964
63898,2,-2,NULL
63899,2,0,NULL
63900,2,0,NULL
63901,2,2,NULL
63903,2,1,NULL
63904,2,1,NULL
63905,2,2,NULL
63906,2,3,NULL
63907,2,0,NULL
63908,2,7,NULL
63909,2,5,NULL
63910,1,2,64320
63913,2,6,NULL
63916,1,0,NULL
63917,2,2,NULL
63918,1,11,63928
63922,2,27,NULL
63923,2,1,NULL
63924,2,2,NULL
63928,2,8,NULL
63929,2,4,NULL
63930,1,1,64049
63932,2,5,NULL
63933,2,8,NULL
63935,1,1,63985
63936,2,0,NULL
63937,2,-1,NULL
63938,1,5,64191
63940,1,3,NULL
63941,2,3,NULL
63942,2,5,NULL
63943,2,2,NULL
63944,2,25,NULL
63945,2,1,NULL
63946,2,3,NULL
63947,2,2,NULL
63950,1,44,NULL
63951,2,2,NULL
63952,2,0,NULL
63956,2,1,NULL
63957,1,21,NULL
63958,2,0,NULL
63959,2,17,NULL
63960,1,10,64053
63961,2,1,NULL
63962,2,4,NULL
63963,2,0,NULL
63964,2,10,NULL
63965,2,0,NULL
63967,2,1,NULL
63968,2,0,NULL
63970,2,9,NULL
63971,2,0,NULL
63972,2,1,NULL
63973,2,0,NULL
63974,1,6,70281
63975,2,1,NULL
63979,2,1,NULL
63980,2,1,NULL
63981,2,2,NULL
63983,2,1,NULL
63984,2,1,NULL
63985,2,2,NULL
63986,2,1,NULL
63988,2,42,NULL
63989,2,1,NULL
63990,2,3,NULL
63991,2,0,NULL
63992,2,1,NULL
63993,2,0,NULL
63994,2,0,NULL
63995,1,2,64199
63996,2,2,NULL
63997,2,0,NULL
63998,1,160,NULL
63999,2,2,NULL
64000,1,4,64183
64002,2,0,NULL
64003,1,303,64097
64005,2,0,NULL
64007,2,1,NULL
64008,2,0,NULL
64009,2,441,NULL
64010,1,6,66984
64011,2,10,NULL
64014,1,8,64138
64015,2,-1,NULL
64016,2,18,NULL
64017,2,1,NULL
64018,2,1,NULL
64020,2,1,NULL
64023,2,0,NULL
64024,2,21,NULL
64025,2,1,NULL
64026,2,1,NULL
64027,2,2,NULL
64028,2,2,NULL
64029,1,0,NULL
64031,2,4,NULL
64032,1,7,65541
64033,2,0,NULL
64034,2,0,NULL
64036,1,95,64066
64037,2,28,NULL
64038,1,16,64064
64041,1,14,64167
64043,2,4,NULL
64045,2,0,NULL
64046,1,0,NULL
64047,2,1,NULL
64049,2,3,NULL
64050,2,2,NULL
64051,1,1,64129
64052,2,1,NULL
64053,2,9,NULL
64055,2,0,NULL
64056,2,1,NULL
64058,2,10,NULL
64059,1,23,88467
64061,1,11,64094
64062,2,2,NULL
64063,2,2,NULL
64064,2,11,NULL
64065,2,2,NULL
64066,2,58,NULL
64067,2,1,NULL
64068,2,1,NULL
64070,2,0,NULL
64072,1,3,108184
64075,2,2,NULL
64077,2,5,NULL
64079,2,3,NULL
64080,2,26,NULL
64081,2,0,NULL
64082,2,3,NULL
64083,2,0,NULL
64085,2,1,NULL
64086,2,0,NULL
64087,2,3,NULL
64088,2,2,NULL
64089,2,0,NULL
64090,2,5,NULL
64091,2,0,NULL
64092,1,1,317877
64093,2,0,NULL
64094,2,7,NULL
64095,2,0,NULL
64096,2,32,NULL
64097,2,257,NULL
64098,2,0,NULL
64099,2,10,NULL
64100,2,0,NULL
64101,2,0,NULL
64103,2,3,NULL
64104,2,1,NULL
64105,2,0,NULL
64106,2,10,NULL
64107,2,1,NULL
64108,2,1,NULL
64110,2,3,NULL
64112,2,1,NULL
64114,2,1,NULL
64115,2,0,NULL
64117,1,20,64126
64118,2,0,NULL
64120,2,7,NULL
64121,2,0,NULL
64123,2,0,NULL
64124,2,39,NULL
64125,2,1,NULL
64126,2,48,NULL
64128,2,0,NULL
64129,2,3,NULL
64130,2,307,NULL
64132,2,0,NULL
64133,2,1,NULL
64134,2,1,NULL
64135,2,23,NULL
64136,2,19,NULL
64138,2,2,NULL
64139,1,0,64175
64141,1,1,64163
64142,2,17,NULL
64143,2,0,NULL
64145,2,0,NULL
64146,1,0,66899
64148,1,5,64647
64149,2,0,NULL
64150,2,0,NULL
64151,2,0,NULL
64152,2,0,NULL
64153,2,4,NULL
64155,2,4,NULL
64156,2,1,NULL
64158,2,0,NULL
64159,2,2,NULL
64160,2,14,NULL
64162,2,0,NULL
64163,2,6,NULL
64164,2,56,NULL
64165,2,0,NULL
64166,2,228,NULL
64167,2,20,NULL
64168,2,2,NULL
64169,2,2,NULL
64170,1,7,NULL
64173,2,0,NULL
64174,1,6,64275
64175,2,0,NULL
64176,2,1,NULL
64177,1,0,NULL
64178,2,0,NULL
64179,2,1,NULL
64180,2,61,NULL
64182,2,5,NULL
64183,2,4,NULL
64185,1,2,66924
64186,2,0,NULL
64188,2,0,NULL
64191,2,4,NULL
64192,2,0,NULL
64193,1,0,64317
64194,2,1,NULL
64195,2,1,NULL
64196,2,0,NULL
64197,1,6,65118
64199,2,1,NULL
64200,1,3,NULL
64201,2,0,NULL
64202,1,1,82092
64204,1,4,64228
64206,2,1,NULL
64208,1,5,72028
64209,1,0,64446
64210,2,0,NULL
64211,2,4,NULL
64213,1,8,64229
64214,1,5,67077
64216,2,1,NULL
64218,2,96,NULL
64219,2,0,NULL
64222,2,0,NULL
64223,2,6,NULL
64225,2,0,NULL
64226,2,0,NULL
64227,2,0,NULL
64228,2,5,NULL
64229,2,15,NULL
64231,2,3,NULL
64232,2,0,NULL
64233,1,0,66501
64234,2,0,NULL
64235,2,1,NULL
64236,2,0,NULL
64237,1,33,NULL
64238,1,1,64519
64239,2,0,NULL
64243,2,0,NULL
64245,2,0,NULL
64246,2,16,NULL
64247,2,2,NULL
64248,2,0,NULL
64249,2,4,NULL
64252,2,292,NULL
64253,2,5,NULL
64258,1,3,64301
64261,2,0,NULL
64262,2,0,NULL
64263,2,0,NULL
64264,2,2,NULL
64265,2,0,NULL
64266,2,0,NULL
64268,2,8,NULL
64270,2,0,NULL
64271,2,0,NULL
64272,1,6,64507
64273,2,1,NULL
64274,2,6,NULL
64275,2,4,NULL
64276,2,5,NULL
64277,2,1,NULL
64279,1,13,NULL
64280,2,0,NULL
64282,2,1,NULL
64283,2,1,NULL
64284,1,2,64840
64285,2,0,NULL
64286,2,0,NULL
64288,1,1,212761
64290,2,0,NULL
64291,1,5,1266970
64293,1,3,64310
64294,2,3,NULL
64295,2,4,NULL
64297,2,0,NULL
64299,2,0,NULL
64300,2,1,NULL
64301,2,4,NULL
64302,2,2,NULL
